text,true_label,pred_label,pred_proba
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam,smishing,1.0
There are many company. Tell me the language.,ham,ham,0.0
"Sorry, I'll call later�buzy",ham,ham,0.0
U come n search tat vid..not finishd..,ham,ham,0.0
I think just yourself …Thanks and see you tomo,ham,ham,0.0
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now.",ham,ham,0.0
"call now  CALL10987654CBA  Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,smishing,1.0
Just got outta class gonna go gym.,ham,ham,0.0
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,ham,ham,0.0
Yup ok thanx...,ham,ham,0.0
Your brother is a genius,ham,ham,0.0
willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk:  CALL10987654CBA  reply Stop to end,spam,smishing,1.0
Joy's father is John. Then John is the NAME of Joy's father. Mandan,ham,ham,0.0
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",ham,ham,0.0
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,ham,ham,0.0
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH  CALL10987654CBA ,smishing,smishing,1.0
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL10987654CBA  CALL  NOW all will be revealed. PO BOX385 M6 6WU,smishing,smishing,1.0
Didn't you get hep b immunisation in nigeria.,ham,ham,0.0
How much is blackberry bold2 in nigeria.,ham,ham,0.0
"Haha good to hear, I'm officially paid and on the market for an 8th",ham,smishing,1.0
PRIVATE! Your 2003 Account Statement for  CALL10987654CBA  shows 800 un-redeemed S. I. M. points. Call  CALL  Identifier Code: 40411 Expires 06/11/04,smishing,smishing,1.0
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham,ham,0.0
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,ham,ham,0.0
Yeah I'll try to scrounge something up,ham,ham,0.0
Lol for real. She told my dad I have cancer,ham,ham,0.0
Ok�that�s fine,ham,ham,0.0
How is your schedule next week? I am out of town this weekend.,ham,ham,0.0
I uploaded mine to Facebook,ham,ham,0.0
"Nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at APPLE ONLINE STORE for 1267.00 GBP If not you please urgently call fraud prevention on  CALL10987654CBA  or Int  CALL . Do not reply by SMS  LINK10987654CBA ",smishing,smishing,1.0
"Sorry, I'll call later at 30 mins",ham,ham,0.0
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL10987654CBA SUM TIME FROM LUCYxx,ham,smishing,1.0
Is toshiba portege m100 gd?,ham,smishing,1.0
hanks lotsly!,ham,ham,0.0
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",ham,ham,0.0
Same as kallis dismissial in 2nd test:-).,ham,ham,0.0
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",ham,ham,0.0
Dad says hurry the hell up,ham,ham,0.0
We're finally ready fyi,ham,ham,0.0
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call  CALL10987654CBA ",smishing,smishing,1.0
Yes. Please leave at DOUBLESPACE &lt;#&gt; . So that at DOUBLESPACE &lt;#&gt; DOUBLESPACE we can leave,ham,ham,0.0
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call  CALL10987654CBA  from land line. Claim 3030. Valid 12hrs only",smishing,smishing,1.0
"HOT LIVE FANTASIES call now  CALL10987654CBA  Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam,smishing,1.0
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",ham,smishing,1.0
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,ham,ham,0.0
Tomarrow i want to got to court. At DOUBLESPACE &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham,smishing,1.0
Some of them told accenture is not confirm. Is it true.,ham,ham,0.0
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,ham,ham,0.0
Shall i ask one thing if you dont mistake me.,ham,ham,0.0
K.:)do it at evening da:)urgent:),ham,ham,0.0
"SMS SERVICES. for your inclusive text credits, pls goto  LINK10987654CBA  login= 3qxj9 unsubscribe with STOP, no extra charge. help  CALL10987654CBA .COMUK. 220-CM2 9AE",spam,smishing,1.0
Hi..i got the money da:),ham,ham,0.0
I'm hungry buy smth home...,ham,ham,0.0
Where did u go? My phone is gonna die you have to stay in here,ham,ham,0.0
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,ham,0.0
Yes watching footie but worried we're going to blow it - Phil Neville?,ham,ham,0.0
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,ham,ham,0.0
No prob. I will send to your email.,ham,ham,0.0
K..k...from tomorrow onwards started ah?,ham,ham,0.0
Then u drive lor.,ham,ham,0.0
No..but heard abt tat..,ham,ham,0.0
"sure, but make sure he knows we ain't smokin yet",ham,ham,0.0
"Aight, let me know when you're gonna be around usf",ham,ham,0.0
Are you still playing with gautham?,ham,ham,0.0
"I hav almost reached. Call, i m unable to connect u.",ham,ham,0.0
Umma. Did she say anything,ham,ham,0.0
ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,ham,smishing,1.0
Oh :-)only 4 outside players allowed to play know,ham,ham,0.0
"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� DOUBLESPACE  CALL10987654CBA  immediately to verify",smishing,smishing,1.0
"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",ham,smishing,1.0
"Text82228>> Get more ringtones, logos and games from  LINK10987654CBA  Questions: info@txt82228.co.uk",spam,smishing,1.0
"K, jason says he's gonna be around so I'll be up there around DOUBLESPACE &lt;#&gt;",ham,ham,0.0
"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",ham,ham,0.0
Even my brother is not like to speak with me. They treat me like aids patent.,ham,ham,0.0
FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,spam,smishing,1.0
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,ham,ham,0.0
I.ll hand her my phone to chat wit u,ham,ham,0.0
Er yep sure. Props?,ham,ham,0.0
Got it..mail panren paru..,ham,ham,0.0
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,ham,smishing,1.0
"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",ham,smishing,1.0
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",ham,ham,0.0
I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,ham,ham,0.0
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,spam,smishing,1.0
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham,ham,0.0
Gud mrng dear hav a nice day,ham,ham,0.0
"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",ham,ham,0.0
I'm in office now da:)where are you?,ham,ham,0.0
That sucks. I'll go over so u can do my hair. You'll do it free right?,ham,ham,0.0
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info:  CALL10987654CBA / CALL ,smishing,smishing,1.0
"Local Covid19 Study: Compensation up to $1,220! Qualify Here:1200cash4study1.com/",smishing,smishing,1.0
Great! So what attracts you to the brothas?,ham,ham,0.0
Are you the cutest girl in the world or what,ham,ham,0.0
Can you use foreign stamps for whatever you send them off for?,ham,ham,0.0
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham,ham,0.0
Ok anyway no need to change with what you said,ham,ham,0.0
With my sis lor... We juz watched italian job.,ham,ham,0.0
"Mah b, I'll pick it up tomorrow",ham,ham,0.0
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,ham,ham,0.0
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call:  CALL10987654CBA ,spam,smishing,1.0
No rushing. I'm not working. I'm in school so if we rush we go hungry.,ham,ham,0.0
R u still working now?,ham,ham,0.0
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Re-Activate call customer care for help  CALL10987654CBA  now.",smishing,smishing,1.0
This phone has the weirdest auto correct.,ham,ham,0.0
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",ham,ham,0.0
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,ham,ham,0.0
Ok... But bag again..,ham,ham,0.0
And you! Will expect you whenever you text! Hope all goes well tomo,ham,ham,0.0
So u gonna get deus ex?,ham,ham,0.0
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Good morning�",ham,ham,0.0
"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on  CALL10987654CBA . Offer ends 14thMarch. T&C's apply. Opt-out availa",smishing,smishing,1.0
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply  CALL10987654CBA over18's,spam,smishing,1.0
I'm done oredi...,ham,ham,0.0
You said to me before i went back to bed that you can't sleep for anything.,ham,ham,0.0
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on  CALL10987654CBA ,smishing,smishing,1.0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out  LINK10987654CBA  sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",smishing,smishing,1.0
Wait . I will msg after DOUBLESPACE &lt;#&gt; DOUBLESPACE min.,ham,ham,0.0
Ffffffffff. Alright no way I can meet up with you sooner?,ham,ham,0.0
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",ham,ham,0.0
That's significant but dont worry.,ham,ham,0.0
Is she replying. Has boye changed his phone number,ham,ham,0.0
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,ham,ham,0.0
Near kalainar tv office.thenampet,ham,ham,0.0
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . G o o d n i g h t . . .@",ham,ham,0.0
"SMS SERVICES. for your inclusive text credits, pls goto  LINK10987654CBA  login= ***** unsubscribe with STOP. no extra charge. help: CALL10987654CBA . PO BOX420. IP4 5WE",spam,smishing,1.0
Hey what happen de. Are you alright.,ham,ham,0.0
You have been specially selected to receive a 2000 pound award! Call  CALL10987654CBA  BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,smishing,smishing,1.0
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,ham,ham,0.0
Wat time do u wan 2 meet me later?,ham,ham,0.0
Id have to check but there's only like 1 bowls worth left,ham,ham,0.0
"Yep, the great loxahatchee xmas tree burning of DOUBLESPACE &lt;#&gt; DOUBLESPACE starts in an hour",ham,ham,0.0
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam,smishing,1.0
I not free today i haf 2 pick my parents up tonite...,ham,ham,0.0
If you're thinking of lifting me one then no.,ham,ham,0.0
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,ham,ham,0.0
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham,ham,0.0
"Machan you go to gym tomorrow, DOUBLESPACE i wil come late goodnight.",ham,ham,0.0
Hey i've booked the 2 lessons on sun liao...,ham,ham,0.0
"Aight, lemme know what's up",ham,ham,0.0
"Oh... Icic... K lor, den meet other day...",ham,ham,0.0
"January Male Sale! Hot Gay chat now cheaper, call  CALL10987654CBA . National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call  CALL  (10p/min)",spam,smishing,1.0
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,ham,ham,0.0
Did you see that film:),ham,ham,0.0
subscribe to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms- CALL10987654CBA ,spam,smishing,1.0
"What's up bruv, hope you had a great break. Do have a rewarding semester.",ham,ham,0.0
Excellent! Wish we were together right now!,ham,ham,0.0
"Just dropped em off, omw back now",ham,ham,0.0
Sorry about that this is my mates phone and i didnt write it love Kate,ham,ham,0.0
That's a shame! Maybe cld meet for few hrs tomo?,ham,ham,0.0
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",ham,ham,0.0
When ü login dat time... Dad fetching ü home now?,ham,ham,0.0
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham,smishing,1.0
I'm working technical support :)voice process.,ham,ham,0.0
Oh god i am happy to see your message after 3 days,ham,ham,0.0
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,ham,ham,0.0
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on  CALL10987654CBA  to update now! or2stoptxt,spam,smishing,1.0
"Very strange. DOUBLESPACE and DOUBLESPACE are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",ham,ham,0.0
Lol they were mad at first but then they woke up and gave in.,ham,ham,0.0
"Jay told me already, will do",ham,ham,0.0
No. On the way home. So if not for the long dry spell the season would have been over,ham,ham,0.0
Sorry da thangam.it's my mistake.,ham,ham,0.0
What time you coming down later?,ham,ham,0.0
I'm home.,ham,ham,0.0
Ok. I.ll do you right later.,ham,ham,0.0
"Aldrine, rakhesh ex RTM here.pls call.urgent.",ham,ham,0.0
There's someone here that has a year DOUBLESPACE &lt;#&gt; DOUBLESPACE toyota camry like mr olayiwola's own. Mileage is DOUBLESPACE &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,ham,ham,0.0
Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,ham,ham,0.0
Have your lunch and come quickly and open the door:),ham,ham,0.0
Today is ACCEPT DAY..U Accept me as?,ham,smishing,1.0
I have to take exam with march 3,ham,ham,0.0
Yup song bro. No creative. Neva test quality. He said check review online.,ham,ham,0.0
They will pick up and drop in car.so no problem..,ham,ham,0.0
Y ü wan to go there? C doctor?,ham,ham,0.0
Left dessert. U wan me 2 go suntec look 4 u?,ham,ham,0.0
Oh is it? Send me the address,ham,ham,0.0
WHAT TIME U WRKIN?,ham,ham,0.0
Hi ....My engagement has been fixd on DOUBLESPACE &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,ham,ham,0.0
Ya had just now.onion roast.,ham,ham,0.0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,ham,0.0
reat Deals at The MobileStore. Get Rs 100 Off on mobile purchases above Rs 5000. Rush offer valid till 21st Feb. Show MCoupon RPD CALL10987654CBA  . T & C,spam,smishing,1.0
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,ham,ham,0.0
Eh u remember how 2 spell his name... Yes i did. He have been naughty until I have met him.,ham,ham,0.0
Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,spam,smishing,1.0
"Sorry sir, i will call you tomorrow. DOUBLESPACE senthil.hsbc",ham,ham,0.0
This is all just creepy and crazy to me.,ham,ham,0.0
Hi :)finally i completed the course:),ham,ham,0.0
"Sorry, not now",ham,ham,0.0
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call  CALL10987654CBA  Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",smishing,smishing,1.0
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,ham,ham,0.0
Oh k.k..where did you take test?,ham,ham,0.0
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",ham,ham,0.0
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),ham,ham,0.0
Bognor it is! Should be splendid at this time of year.,ham,ham,0.0
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,smishing,smishing,1.0
After completed degree. There is no use in joining finance.,ham,ham,0.0
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,ham,ham,0.0
Yeah I don't see why not,ham,ham,0.0
Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..,ham,smishing,1.0
Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,ham,ham,0.0
Can a not?,ham,ham,0.0
"Sorry, I'll call later ok bye",ham,ham,0.0
Good. Good job. I like entrepreneurs,ham,ham,0.0
I know you are serving. I mean what are you doing now.,ham,ham,0.0
Sorry me going home first... Daddy come fetch ü later...,ham,ham,0.0
No no. I will check all rooms befor activities�that�s required�,ham,ham,0.0
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",ham,ham,0.0
"Sorry, I don�t knw",ham,ham,0.0
Wat time ü wan today?,ham,ham,0.0
Send his number and give reply tomorrow morning for why you said that to him like that ok,ham,ham,0.0
Loa!! Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free  CALL10987654CBA  or text back 'help',smishing,smishing,1.0
I finished my lunch already. U wake up already?,ham,ham,0.0
Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,spam,smishing,1.0
Dhoni have luck to win some big title.so we will win:),ham,ham,0.0
Ok both our days. So what are you making for dinner tonite? Am I invited?,ham,ham,0.0
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",ham,ham,0.0
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",ham,ham,0.0
Full heat pa:-) i have applyed oil pa.,ham,ham,0.0
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call  CALL10987654CBA  Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",smishing,smishing,1.0
Sounds like you have many talents! would you like to go on a dinner date next week?,ham,ham,0.0
His bday real is in april .,ham,ham,0.0
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",ham,ham,0.0
"Me not waking up until 4 in the afternoon, sup",ham,ham,0.0
Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. register now!SKY OPT OUT to 88088,spam,smishing,1.0
Except theres a chick with huge boobs.,ham,ham,0.0
you'hv completed a transaction for AUD 788.93 on 06/02/17 03-27-31 pm. Please follow the link if it is not done by you  LINK10987654CBA ,smishing,smishing,1.0
You should change your fb to jaykwon thuglyfe falconerf,ham,ham,0.0
ok....take care.umma to you too...,ham,ham,0.0
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ham,ham,0.0
Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to  CALL10987654CBA ,spam,smishing,1.0
There is no sense in my foot and penis.,ham,ham,0.0
Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,ham,smishing,1.0
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call  CALL10987654CBA ",smishing,smishing,1.0
Hi! You just spoke to MANEESHA V. if you were satisfied with the experience. Reply with Yes else No.,ham,ham,0.0
"K, text me when you're on the way",ham,ham,0.0
(You didn't hear it from me),ham,ham,0.0
What is important is that you prevent dehydration by giving her enough fluids,ham,ham,0.0
Double Mins & Double Txt & 1/2 price Call MobileUpd8 for the very latest offers.  CALL10987654CBA  or call2optout/LF56,spam,smishing,1.0
"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",ham,ham,0.0
Play w computer? Aiyah i tok 2 u lor?,ham,ham,0.0
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,ham,ham,0.0
I think i've fixed it can you send a test message?,ham,ham,0.0
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",ham,ham,0.0
All sounds good. Fingers . Makes it difficult to type,ham,ham,0.0
Please complete registration process before using any service. Code=943 Tid= CALL10987654CBA ,spam,smishing,1.0
Hui xin is in da lib.,ham,ham,0.0
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call  CALL10987654CBA  now or reply for delivery tomorrow,smishing,smishing,1.0
Reminder: You have not downloaded the content you have already paid for. Goto  LINK10987654CBA  mymoby. tv/ to collect your content.,smishing,smishing,1.0
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,ham,smishing,1.0
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",ham,ham,0.0
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,ham,ham,0.0
All well..,ham,ham,0.0
Ok i will message u before i leave my house.,ham,ham,0.0
No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates  LINK10987654CBA  POBox 36504 W45WQ norm150p/tone 16+,spam,smishing,1.0
"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",ham,ham,0.0
I'm going out to buy mum's present ar.,ham,ham,0.0
I cant pick the phone right now. I will call u later,ham,ham,0.0
Dude we should go sup again,ham,ham,0.0
Dear i am not denying your words please,ham,ham,0.0
But really quite funny lor wat... Then u shd haf run shorter distance wat...,ham,ham,0.0
How much did ur hdd casing cost.,ham,ham,0.0
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny DOUBLESPACE &lt;#&gt; .irritating DOUBLESPACE &lt;#&gt; .lovable. reply me..,ham,smishing,1.0
"2 celebrate my bday, y else?",ham,ham,0.0
If you r at home then I am coming within 20 mins,ham,ham,0.0
Ok i've sent u da latest version of da project.,ham,ham,0.0
Hahaha..use your brain dear�.thats important,ham,ham,0.0
K sure am in my relatives home. Sms me de. Pls:-),ham,ham,0.0
"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",ham,ham,0.0
No current and food here. I am alone also,ham,ham,0.0
Tell them the drug dealer's getting impatient,ham,ham,0.0
I will come tomorrow di,ham,ham,0.0
I'm aight. Wat's happening on your side.,ham,ham,0.0
Its ok my arm is feeling weak cuz i got a shot so we can go another time,ham,ham,0.0
"Hey, iouri gave me your number, I'm wylie, ryan's friend",ham,ham,0.0
have you ever had one foot before?,ham,ham,0.0
Leave it de:-). Start Prepare for next:-)..,ham,ham,0.0
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No- CALL10987654CBA  immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,smishing,smishing,1.0
I am late. I will be there by 3,ham,ham,0.0
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,ham,ham,0.0
Your right! I'll make the appointment right now.,ham,ham,0.0
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call  CALL10987654CBA  quoting claim code 1131 standard rates app,smishing,smishing,1.0
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C  LINK10987654CBA  LCCLTD POBOX 4403LDNW1A7RW18",smishing,smishing,1.0
Yes. It's all innocent fun. O:-),ham,ham,0.0
"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",spam,ham,0.0
I am joining today formally.Pls keep praying.will talk later.,ham,ham,0.0
Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,ham,ham,0.0
Call me when u finish then i come n pick u.,ham,ham,0.0
"Me, i dont know again oh",ham,ham,0.0
Did u find out what time the bus is at coz i need to sort some stuff out.,ham,ham,0.0
"It‘s reassuring, in this crazy world.",ham,ham,0.0
"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",ham,ham,0.0
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL10987654CBA NOW  CALL ,smishing,smishing,1.0
URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call  CALL10987654CBA  Claim code K52 Valid 12hrs 150p pm,smishing,smishing,1.0
Then get some cash together and I'll text jason,ham,ham,0.0
"It‘s £6 to get in, is that ok?",ham,smishing,1.0
BMO have noticed unusual activites on your online account. You are required to verify your account details. LINK10987654CBA ,smishing,smishing,1.0
Ok then i'll let him noe later n ask him call u tmr...,ham,ham,0.0
Good Morning plz call me sir,ham,ham,0.0
"You have won ?2,000 cash or a ?5,000 prize! To claim, call CALL10987654CBA ",smishing,smishing,1.0
No no:)this is kallis home ground.amla home town is durban:),ham,ham,0.0
Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,ham,ham,0.0
"Dont search love, let love find U. Thats why its called falling in love�.",ham,ham,0.0
That's one of the issues but california is okay. No snow so its manageable,ham,ham,0.0
"Nothing much, chillin at home. Any super bowl plan?",ham,ham,0.0
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd CALL10987654CBA ,spam,smishing,1.0
Hey happy birthday...,ham,ham,0.0
"Please call our customer service representative on  CALL10987654CBA  between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",smishing,smishing,1.0
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on  CALL10987654CBA  U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam,smishing,1.0
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",ham,ham,0.0
I am on the way to office,ham,ham,0.0
I am taking half day leave bec i am not well,ham,ham,0.0
"Wait, do you know if wesleys in town? I bet she does hella drugs!",ham,ham,0.0
"Yeah probably, I still gotta check out with leo",ham,ham,0.0
