text,true_label,pred_label,pred_proba
im in office now dawhere are you,ham,ham,0.015861252
that sucks ill go over so can do my hair youll do it free right,ham,ham,0.030177992
xclusiveclubsaisai morow soiree speciale zouk with nichols from parisfree roses all ladies info,smishing,ham,0.3761503
local covid study compensation up to qualify herecashstudycom,smishing,ham,0.0072512766
great so what attracts you to the brothas,ham,ham,0.002116805
are you the cutest girl in the world or what,ham,ham,0.011596925
can you use foreign stamps for whatever you send them off for,ham,ham,0.038680762
hope you arnt pissed off but id would really like to see you tomorrow love me xxxxxxxxxxxxxx,ham,ham,0.07871965
ok anyway no need to change with what you said,ham,ham,0.011478721
with my sis lor we juz watched italian job,ham,ham,0.09619316
mah ill pick it up tomorrow,ham,ham,0.002703069
hey darlin can pick up at college if tell me wen where mt love pete xx,ham,ham,0.13261488
enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,spam,smishing,0.7738198
no rushing im not working im in school so if we rush we go hungry,ham,ham,0.037104893
still working now,ham,ham,0.010199384
atm blockdear customer due to our system upgrade your atm card has just been deactivated to reactivate call customer care for help now,smishing,smishing,0.94393367
this phone has the weirdest auto correct,ham,ham,0.020893058
wonder if your phone battery went dead had to tell you love you babe,ham,ham,0.058940876
what mean almost done done wif sleeping but tot going to take nap yup send her liao so im picking her up at ard smth lor,ham,ham,0.34687877
ok but bag again,ham,ham,0.003115001
and you will expect you whenever you text hope all goes well tomo,ham,ham,0.047781106
so gonna get deus ex,ham,ham,0.0047137896
short but cute be good person but dont try to prove it good morning,ham,ham,0.032329306
orange customer you may now claim your free camera phone upgrade for your loyalty call now on offer ends thmarch tcs apply optout availa,smishing,smishing,0.9320633
free entry in wkly comp to win fa cup final tkts st may text fa to to receive entry questionstd txt ratetcs apply overs,spam,smishing,0.9327268
im done oredi,ham,ham,0.0068397764
you said to me before went back to bed that you cant sleep for anything,ham,ham,0.04580561
have secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,smishing,ham,0.19279692
sms ac blind date rodds is from aberdeen united kingdom check him out httpimg sms acwicmbcktzr no blind dates send hide,smishing,smishing,0.9707935
wait will msg after ltgt min,ham,ham,0.0033981574
ffffffffff alright no way can meet up with you sooner,ham,ham,0.00244635
how are you my love are you with your brother time to talk english with him grins say hey muhommad penny says hello from across the sea,ham,smishing,0.96967524
thats significant but dont worry,ham,ham,0.004383656
is she replying has boye changed his phone number,ham,ham,0.21452431
how noe shes in da car now later then lar im wearing shorts,ham,ham,0.033345886
near kalainar tv officethenampet,ham,smishing,0.65742534
storming msg wen lift phne say hello do knw wt is real meaning of hello its name of girl yes and knw who is dat girl margaret hello she is girlfrnd grahmbell who invnted telphone,ham,smishing,0.7852599
sms services for your inclusive text credits pls goto wwwcomuknet login unsubscribe with stop no extra charge help po box ip we,spam,smishing,0.9300114
hey what happen de are you alright,ham,ham,0.006944897
you have been specially selected to receive pound award call before the lines close cost ppm tcs apply ag promo,smishing,smishing,0.9829176
aiyo so poor thing then dun wan eat bathe already,ham,ham,0.035707846
wat time do wan meet me later,ham,ham,0.0048920023
id have to check but theres only like bowls worth left,ham,ham,0.074934416
yep the great loxahatchee xmas tree burning of ltgt starts in an hour,ham,ham,0.15818378
sms auction brand new nokia is up auction today auction is free join take part txt nokia to now hgsuitelands rowwjhl,spam,smishing,0.6048646
not free today haf pick my parents up tonite,ham,ham,0.015036526
if youre thinking of lifting me one then no,ham,ham,0.012911562
this is wishing you great day moji told me about your offer and as always was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that will keep in touch more sorry,ham,ham,0.2868142
oh was thkin of goin yogasana at den no nd to go at den can rush to parco nb okie lor call me when ready,ham,smishing,0.7375257
machan you go to gym tomorrow wil come late goodnight,ham,ham,0.09462108
hey ive booked the lessons on sun liao,ham,ham,0.017821176
aight lemme know whats up,ham,ham,0.0088481745
oh icic lor den meet other day,ham,ham,0.040525228
january male sale hot gay chat now cheaper call national rate from pmin cheap to pmin peak to stop texts call pmin,spam,smishing,0.9541819
dont run away frm walk slowly amp it kills me that dont care enough to stop me,ham,ham,0.2920146
did you see that film,ham,ham,0.0026810237
subscribe to weekly ringtoneget st week freesend subpoly to per weekstop sms,spam,smishing,0.51140934
whats up bruv hope you had great break do have rewarding semester,ham,ham,0.015100104
excellent wish we were together right now,ham,ham,0.011314917
just dropped em off omw back now,ham,ham,0.13845567
sorry about that this is my mates phone and didnt write it love kate,ham,ham,0.020402038
thats shame maybe cld meet for few hrs tomo,ham,ham,0.08278809
dear sirsalam alaikkumpride and pleasure meeting you today at the tea shopwe are pleased to send you our contact number at qatarrakhesh an indianpls save our numberrespectful regards,ham,smishing,0.9230058
when login dat time dad fetching home now,ham,ham,0.06411014
friendship poem dear dear not near but can hear dont get fear live with cheer no more tear always my dear gud ni,ham,ham,0.22710553
im working technical support voice process,ham,ham,0.15175094
oh god am happy to see your message after days,ham,ham,0.026927162
yeah so basically any time next week you can get away from your mom amp get up before,ham,ham,0.13232696
mths half price orange line rental latest camera phones free had your phone mths call mobilesdirect free on to update now orstoptxt,spam,smishing,0.9422402
very strange and are watching the nd one now but im in bed sweet dreams miss,ham,ham,0.113242626
lol they were mad at first but then they woke up and gave in,ham,ham,0.020477807
jay told me already will do,ham,ham,0.0026714278
no on the way home so if not for the long dry spell the season would have been over,ham,ham,0.15543365
sorry da thangamits my mistake,ham,ham,0.0063108234
what time you coming down later,ham,ham,0.0029510483
im home,ham,ham,0.0070538325
ok ill do you right later,ham,ham,0.0017519371
aldrine rakhesh ex rtm herepls callurgent,ham,ham,0.12922393
theres someone here that has year ltgt toyota camry like mr olayiwolas own mileage is ltgt kits clean but need to know how much will it sell for if can raise the dough for it how soon after landing will it sell holla back,ham,ham,0.44414297
have you heard about that job im going to that wildlife talk again tonight if wantcome its thatworzels and wizzle or whatever it is,ham,smishing,0.56241184
have your lunch and come quickly and open the door,ham,ham,0.01511891
today is accept dayu accept me as,ham,ham,0.016878968
have to take exam with march,ham,ham,0.011060607
yup song bro no creative neva test quality he said check review online,ham,ham,0.37328765
they will pick up and drop in carso no problem,ham,ham,0.02168868
wan to go there doctor,ham,ham,0.0034094218
left dessert wan me go suntec look,ham,ham,0.0033134494
oh is it send me the address,ham,ham,0.0027170777
what time wrkin,ham,ham,0.005052545
hi my engagement has been fixd on ltgt th of next month know its really shocking bthmm njan vilikkamt ws al of sudn,ham,smishing,0.9944965
ya had just nowonion roast,ham,ham,0.004937997
yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out,ham,ham,0.49156743
reat deals at the mobilestore get rs off on mobile purchases above rs rush offer valid till st feb show mcoupon rpd,spam,smishing,0.9954419
cthen thk shd enuff still got conclusion contents pg references ill doing da contents pg cover pg,ham,smishing,0.98223925
eh remember how spell his name yes did he have been naughty until have met him,ham,ham,0.4113491
welcome please reply with your age and gender to begin eg,spam,ham,0.17576513
sorry sir will call you tomorrow senthilhsbc,ham,ham,0.00819824
this is all just creepy and crazy to me,ham,ham,0.020293217
hi finally completed the course,ham,ham,0.010489834
sorry not now,ham,ham,0.0057223844
urgent your costa del sol holiday or await collection call now toclaim sae tc pobox stockport skxh costpm maxmins,smishing,smishing,0.9977704
hey dont forget you are mine for me my possession my property mmm childish smile,ham,ham,0.15609522
oh kkwhere did you take test,ham,ham,0.007051061
no its truekdo knw dis no ltgt,ham,ham,0.028582513
im really sorry wont able do this fridayhope can find an alternativehope yr terms going ok,ham,smishing,0.68362653
bognor it is should be splendid at this time of year,ham,ham,0.0067334096
you have won nokia this is what you get when you win our free auction to take part send nokia to now hgsuitelands rowwjhl,smishing,ham,0.46978968
after completed degree there is no use in joining finance,ham,ham,0.01661342
yeah you should think you can use your gt atm now to register not sure but if theres anyway can help let me know but when you do be sure you are ready,ham,ham,0.24670336
yeah dont see why not,ham,ham,0.0031640925
your opinion about me oversmart selfish naughy lovable silent special immature stylish simple pls reply,ham,smishing,0.83334696
am not working but am up to eyes in philosophy so will text later when bit more free for chat,ham,ham,0.14980619
can not,ham,ham,0.0073402305
sorry ill call later ok bye,ham,ham,0.010377545
good good job like entrepreneurs,ham,ham,0.004646488
know you are serving mean what are you doing now,ham,ham,0.006417881
sorry me going home first daddy come fetch later,ham,ham,0.024603318
no no will check all rooms befor activitiesthats required,ham,ham,0.10229209
sorry my battery died can come by but im only getting gram for now wheres your place,ham,ham,0.15446532
sorry dont knw,ham,ham,0.005715021
wat time wan today,ham,ham,0.003510669
send his number and give reply tomorrow morning for why you said that to him like that ok,ham,ham,0.06581084
loa homeowners tenants welcome have you been previously refused we can still help call free or text back help,smishing,smishing,0.79935825
finished my lunch already wake up already,ham,ham,0.010072309
wanna get laid nite want real dogging locations sent direct to ur mobile join the uks largest dogging network txt park to now nyt eca lp msg,spam,smishing,0.95739067
dhoni have luck to win some big titleso we will win,ham,ham,0.057487864
ok both our days so what are you making for dinner tonite am invited,ham,ham,0.18167658
feel like dick because keep sleeping through your texts and facebook messages sup you in town,ham,ham,0.38584527
my mobile numberpls sms ur mail idconvey regards to achanammarakheshqatar,ham,ham,0.060156282
full heat pa have applyed oil pa,ham,ham,0.120338276
you ve won your costa del sol holiday or await collection call now toclaim sae tc pobox stockport skxh costpm maxmins,smishing,smishing,0.99384403
sounds like you have many talents would you like to go on dinner date next week,ham,ham,0.1867733
his bday real is in april,ham,ham,0.004368307
hello my love how goes that day wish your well and fine babe and hope that you find some job prospects miss you boytoy teasing kiss,ham,ham,0.21728732
me not waking up until in the afternoon sup,ham,ham,0.0070956484
fantasy football is back on your tv go to sky gamestar on sky active and play dream team register nowsky opt out to,spam,smishing,0.9271075
except theres chick with huge boobs,ham,ham,0.026054392
youhv completed transaction for aud on pm please follow the link if it is not done by you httpcommbanknetban,smishing,ham,0.11361389
you should change your fb to jaykwon thuglyfe falconerf,ham,ham,0.18014309
oktake careumma to you too,ham,ham,0.012328166
ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,ham,ham,0.26413083
rediscover the deeper meaning of life and the means to attain true peace understand the essence of being true sikh sms join gurubani to,spam,smishing,0.9668956
there is no sense in my foot and penis,ham,ham,0.006389762
hmmbad newshype park plaza studio takenonly left bedrm,ham,ham,0.018516006
as valued customer am pleased to advise you that following recent review of your mob no you are awarded with bonus prize call,smishing,smishing,0.66208744
hi you just spoke to maneesha if you were satisfied with the experience reply with yes else no,ham,ham,0.23677868
text me when youre on the way,ham,ham,0.0035486084
you didnt hear it from me,ham,ham,0.0049302573
what is important is that you prevent dehydration by giving her enough fluids,ham,ham,0.10371761
double mins double txt price call mobileupd for the very latest offers or calloptoutlf,spam,smishing,0.55258244
christmas is an occasion that is celebrated as reflection of ur values desires affectionsamp traditions have an ideal christmas,ham,ham,0.30158022
play computer aiyah tok lor,ham,ham,0.17363752
well at this right im gonna have to get up and check todays steam salespee so text me when you want me to come get you,ham,ham,0.27927998
think ive fixed it can you send test message,ham,ham,0.0038165895
famous quote when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are married,ham,smishing,0.7840485
all sounds good fingers makes it difficult to type,ham,ham,0.03653783
please complete registration process before using any service code tid,spam,ham,0.460443
hui xin is in da lib,ham,ham,0.0013807222
do you want new video phone anytime any network mins text for only five pounds per week call now or reply for delivery tomorrow,smishing,smishing,0.8201454
reminder you have not downloaded the content you have already paid for goto httpdoit mymoby tv to collect your content,smishing,smishing,0.65579057
dont quite know what to do still cant get hold of anyone cud pick you up bout pm and we can see if theyre in the pub,ham,ham,0.28296602
good morning im suffering from fever and dysentry will not be able to come to office today,ham,ham,0.12887235
hi baby im cruisin with my girl friend what up give me call in and hour at home if thats alright or fone me on this fone now love jenny xxx,ham,ham,0.31510013
all well,ham,ham,0.007473868
ok will message before leave my house,ham,ham,0.006434194
no nokia tone ur mob every week just txt nokia to get txting and tell ur mates wwwgetzedcouk pobox wwq normptone,spam,smishing,0.92839485
hmmm thought we said hours slave not you are late how should punish you,ham,ham,0.028001076
im going out to buy mums present ar,ham,ham,0.03338441
cant pick the phone right now will call later,ham,ham,0.010343907
dude we should go sup again,ham,ham,0.0032174063
dear am not denying your words please,ham,ham,0.03613924
but really quite funny lor wat then shd haf run shorter distance wat,ham,smishing,0.7651881
how much did ur hdd casing cost,ham,ham,0.017755806
send this to ur friends and receive something about ur voice how is my speaking expression childish naughty sentiment rowdy ful of attitude romantic shy attractive funny ltgt irritating ltgt lovable reply me,ham,smishing,0.8541206
celebrate my bday else,ham,ham,0.0062254923
if you at home then am coming within mins,ham,ham,0.005649463
ok ive sent da latest version of da project,ham,ham,0.01562812
hahahause your brain dearthats important,ham,ham,0.08111714
sure am in my relatives home sms me de pls,ham,ham,0.012844071
best line said in love will wait till the day can forget or the day realize that cannot forget me gn,ham,ham,0.22827938
no current and food here am alone also,ham,ham,0.021532169
tell them the drug dealers getting impatient,ham,ham,0.133105
will come tomorrow di,ham,ham,0.0034665354
im aight wats happening on your side,ham,ham,0.030486533
its ok my arm is feeling weak cuz got shot so we can go another time,ham,ham,0.030701634
hey iouri gave me your number im wylie ryans friend,ham,ham,0.15674144
have you ever had one foot before,ham,ham,0.009133825
leave it de start prepare for next,ham,ham,0.022666156
dear paytm customer your paytm kyc has expired contact customer care no immediately your account will block within hr thank you paytm team,smishing,smishing,0.8908584
am late will be there by,ham,ham,0.0029505459
hmm shall bring bottle of wine to keep us amused just joking ill still bring bottle red or white see you tomorrow,ham,smishing,0.8006221
your right ill make the appointment right now,ham,ham,0.018041033
todays voda numbers ending are selected to receive award if you hava match please call quoting claim code standard rates app,smishing,smishing,0.99999464
urgent you have won week free membership in our prize jackpot txt the word claim to no tc wwwdbuknet lccltd pobox ldnwarw,smishing,smishing,0.99979025
yes its all innocent fun,ham,ham,0.0030685998
hello darling how are you today would love to have chat why dont you tell me what you look like and what you are in to sexy,spam,ham,0.08530168
am joining today formallypls keep prayingwill talk later,ham,ham,0.38022563
think could stop by in like an hour or so my roommates looking to stock up for trip,ham,ham,0.122915566
call me when finish then come pick,ham,ham,0.0061775493
me dont know again oh,ham,ham,0.0022628854
did find out what time the bus is at coz need to sort some stuff out,ham,ham,0.103237584
its reassuring in this crazy world,ham,ham,0.004259038
boy was late home his father power of frndship,ham,ham,0.03347063
urgent this is our nd attempt to contact your prize from yesterday is still awaiting collection to claim call now,smishing,smishing,0.9355648
urgent we are trying to contact you last weekends draw shows have won prize guaranteed call claim code valid hrs pm,smishing,smishing,1.0
then get some cash together and ill text jason,ham,ham,0.006975013
its to get in is that ok,ham,ham,0.0024154878
bmo have noticed unusual activites on your online account you are required to verify your account detailswwwbmotk,smishing,smishing,0.7981663
ok then ill let him noe later ask him call tmr,ham,ham,0.03451468
good morning plz call me sir,ham,ham,0.011006391
you have won cash or prize to claim call,smishing,ham,0.2417789
no nothis is kallis home groundamla home town is durban,ham,ham,0.072067656
aiyo cos sms then neva reply so wait to reply lar tot havent finish ur lab wat,ham,ham,0.3813795
dont search love let love find thats why its called falling in love,ham,ham,0.07569182
thats one of the issues but california is okay no snow so its manageable,ham,ham,0.048780132
nothing much chillin at home any super bowl plan,ham,ham,0.038273547
free video camera phones with half price line rental for mths and cross ntwk mins txts call mobileupd,spam,smishing,0.9823543
hey happy birthday,ham,ham,0.006986853
please call our customer service representative on between ampm as you have wn guaranteed cash prize of rs flpkart team,smishing,smishing,0.9775383
can get phone now wanna chat set up meet call me now on can cum here moro luv jane xx callsminmoremobsemspoboxpowa,spam,smishing,0.96069753
sounds gd haha can wah yan jiu so fast liao,ham,ham,0.090973414
am on the way to office,ham,ham,0.002814467
am taking half day leave bec am not well,ham,ham,0.03865989
wait do you know if wesleys in town bet she does hella drugs,ham,ham,0.13331357
yeah probably still gotta check out with leo,ham,ham,0.017210858
get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to,spam,smishing,0.89878255
horrible gal knew dat was going out wif him yest still come ask me,ham,ham,0.049213555
wants to know where you are,ham,ham,0.0022900063
someone has contacted our dating service and entered your phone becausethey fancy you to find out who it is call from landline pobox wrg,smishing,smishing,0.8418076
what mean is do they come chase you out when its over or is it stated you can watch as many movies as you want,ham,ham,0.16950966
sure theyll understand that wine good idea just had slurp,ham,ham,0.12404395
honey can you pls find out how much they sell predicte in nigeria and how many times can it be used its very important to have reply before monday,ham,ham,0.2863556
convey my regards to himall the best,ham,ham,0.022266708
yup he msg me is tat yijue then tot its my group mate cos we meeting today mah im askin if leaving earlier or wat mah cos mayb haf to walk far,ham,smishing,0.72905034
turns out my friends are staying for the whole show and wont be back til some time so feel free to go ahead and smoke that worth worth,ham,ham,0.24903339
when people see my msgs they think iam addicted to msging they are wrong bcoz they dont know that iam addicted to my sweet friends,ham,ham,0.31163302
nt yet chikkusimple habbahw abt,ham,ham,0.01569251
that was random saw my old roomate on campus he graduated,ham,ham,0.08655931
good evening sir hope you are having nice day wanted to bring it to your notice that have been late in paying rent for the past few months and have had to pay ltgt charge felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why didnt speak up however am in recession and wont be able to pay the charge this month hence my askin well ahead of months end can you please help thank you for everything,ham,ham,0.13947983
nothing just getting msgs by dis name wit different nos,ham,ham,0.12748538
so the sun is anti sleep medicine,ham,ham,0.029682998
hurry home soup is done,ham,ham,0.0077248756
life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,ham,smishing,0.9325362
free any day but finish at on mon thurs,ham,ham,0.0051164175
ok im waliking ard now do wan me buy anything go ur house,ham,ham,0.02071131
hicts employee how are you,ham,ham,0.0026741629
yesim in office da,ham,ham,0.00896807
please stay at home to encourage the notion of staying at home all taxpaying citizens are entitled to or more emergency refund smsgiofcvbd,smishing,smishing,0.96515423
just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something,ham,ham,0.20717384
how its little difficult but its simple way to enter this place,ham,ham,0.08132975
cant feel nauseous im so pissed didnt eat any sweets all week cause today was planning to pig out was dieting all week and now im not hungry,ham,ham,0.19276033
you are winner you have been specially selected to receive cash or award speak to live operator to claim call ampm cost,smishing,smishing,0.99145573
how are have missed havent been up much bit bored with the holiday want go bak college sad isnt itxx,ham,smishing,0.84610224
as one of our registered subscribers can enter the draw gb gift voucher by replying with enter to unsubscribe text stop,spam,smishing,0.6397264
sorry you never hear unless you book it one was kinda jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,ham,ham,0.29239893
think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people,ham,ham,0.2463896
no probs hon how doinat the mo,ham,ham,0.045557097
frnd not juz wordnot merely relationshipits silent promise which says will be with you wherevr whenevr forevr gudnyt dear,ham,smishing,0.998128
at home watching tv lor,ham,ham,0.006007752
it could work well reach consensus at the next meeting,ham,ham,0.014336667
no plm will come da on the way,ham,ham,0.0043735406
well done and luv ya all,ham,ham,0.004821089
urgent this is the nd attempt to contact uu have won call tcsbcmwcnxxcallcostppmmobilesvary max,smishing,smishing,0.9780622
which is weird because know had it at one point,ham,ham,0.005568143
good afternoon my love how goes your day what are you up to woke early and am online waiting for you hmmm italian boy is online see grins,ham,ham,0.2939944
aiyah ok wat as long as got improve can already wat,ham,ham,0.039985374
you have won guaranteed award or even cashto claim ur award call free on stop getstop on php rg jx,smishing,smishing,0.9163186
cos want it to be your thing,ham,ham,0.002393083
shes fine have had difficulties with her phone it works with mine can you pls send her another friend request,ham,ham,0.20865098
thinkin about someone is all good no drugs for that,ham,ham,0.013339587
my parents my kidz my friends my colleagues all screaming surprise,ham,ham,0.027956465
wot wanna do then missy,ham,ham,0.0026327004
had your mobile mths update to the latest cameravideo phones for free keep ur same number get extra free minstexts text yes for call,spam,smishing,0.8457224
tell rob to mack his gf in the theater,ham,ham,0.036432672
watching cartoon listening music amp at eve had to go temple amp church what about,ham,ham,0.37359035
do not late love mum,ham,ham,0.003796684
played smash bros ltgt religiously,ham,ham,0.0056416513
englishvocabulary ululate to mourn loudly and shrilly ad unlimited free calls to any mobile try out today httpbitlyunlmtdfreecall share wid frnd,smishing,smishing,0.98816854
yar tot knew dis would happen long ago already,ham,ham,0.18739522
where you what happen,ham,ham,0.0021115376
couldnt say no as he is dying man and feel sad for him so will go and just wanted you to know would probably be gone late into your night,ham,ham,0.4490362
hi babe its jordan how im home from abroad and lonely text me back if wanna chat xxsp visionsmscom text stop to stopcost,spam,smishing,0.5392479
dai what this da can send my resume to this id,ham,ham,0.016244996
know but you need to get hotel now just got my invitation but had to apologise cali is to sweet for me to come to some english blokes weddin,ham,ham,0.36916304
dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukreward tscs apply,smishing,smishing,0.61298054
you in your room need few,ham,ham,0.0072713844
love you sushmalove lot,ham,ham,0.0030502975
hes in lag thats just the sad part but we keep in touch thanks to skype,ham,ham,0.1252953
that seems unnecessarily hostile,ham,ham,0.01719309
im ok will do my part tomorrow,ham,ham,0.0025492848
so your telling me coulda been your real valentine and wasnt never pick me for nothing,ham,ham,0.14016505
do you know when dad will be back,ham,ham,0.0045717894
okie thanx,ham,ham,0.09871044
where are you you said you would be here when woke,ham,ham,0.0053494377
dont think he has spatula hands,ham,ham,0.0030049656
no it will reach by only she telling she will be there dont know,ham,ham,0.02307254
ummmawill call after check inour life will begin from qatar so pls pray very hard,ham,smishing,0.6198947
so what do you guys do,ham,ham,0.0019221772
then she buying today no need to meh,ham,ham,0.006402156
gud mrng dear hav nice daydo wellstay blessed,ham,smishing,0.57468486
urgent you have won week free membership in our prize jackpot txt the word claim to no tc wwwdbuknet,smishing,smishing,0.7543717
cool do you like swimming have pool and jacuzzi at my house,ham,ham,0.030655764
want new video phone anytime any network mins half price line rental free text for months reply or call for free delivery,spam,smishing,0.9193292
still havent got urself jacket ah,ham,ham,0.013439655
is xy going lunch,ham,ham,0.014101642
sorry dude dont know how forgot even after dan reminded me sorry hope you guys had fun,ham,ham,0.16858713
thk shd be ok he said plus minus did leave line in between paragraphs,ham,ham,0.14947635
in fact when do you leave think addie goes back to school tues or wed,ham,ham,0.32671896
it certainly puts things into perspective when something like this happens,ham,ham,0.039334096
im cool ta luv but vtired cause have been doin loads of planning all wk we have got our social services inspection at the nursery take care spk sn,ham,smishing,0.80637765
sometimes heart remembrs someone very much forgets someone soon bcoz heart will not like everyone but liked ones will be remembered everytime bslvyl,ham,smishing,0.5084257
yeah should be able to ill text you when im ready to meet up,ham,ham,0.034182154
ok thanx gd nite too,ham,ham,0.019286469
was playng doors game and gt racing on phone lol,ham,ham,0.09180335
cashbincouk get lots of cash this weekend wwwcashbincouk dear welcome to the weekend we have got our biggest and best ever cash give away these,spam,smishing,0.76633024
should send you naughty pix,ham,ham,0.0031947645
think might have to give it miss am teaching til twelve then have lecture at two damn this working thing,ham,smishing,0.56438524
now project pa after that only can come,ham,ham,0.016021071
st wk free gr tones str each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp,spam,smishing,0.82610184
haha okay today weekend leh,ham,ham,0.011631015
ill let you know when it kicks in,ham,ham,0.0019845758
sthis will increase the chance of winning,ham,ham,0.010781109
dear paytmcustomer your paytm kyc has been suspended paytm office ph your paytm ac will block within hr thank you,smishing,smishing,0.9840984
gal boy walking in park galcan hold ur hand boyy do think would run away galno jst wana how it feels walking in heaven with an princegn,ham,smishing,0.89525247
sorry ill call later in meeting any thing related to trade please call arul ltgt,ham,smishing,0.5118763
yo guess what just dropped,ham,ham,0.0037669702
urgent this is the nd attempt to contact uu have won call tcsbcmwcnxx callcost ppm mobilesvary max,smishing,smishing,0.99946135
nonenowhere ikno doesdiscountshitinnit,ham,smishing,0.78986275
thats cool am gentleman and will treat you with dignity and respect,ham,ham,0.030223614
did got that persons storyall well,ham,ham,0.0055719353
yes obviously but you are the eggspert and the potato head speak soon,ham,ham,0.10976613
last chance claim ur worth of discount vouchers today text shop to now,smishing,ham,0.22916816
at the funeral home with audrey and dad,ham,ham,0.022068545
was nice day and impressively was sensible went home early and now feel fine or am just boring whens yours cant remember,ham,smishing,0.77411443
can you please send me my auntys number,ham,ham,0.0030635393
dont know same thing thats wrong everyso often he panicks starts goin on bout not bein good enough,ham,ham,0.411888
am in escape theatre now going to watch kavalan in few minutes,ham,ham,0.08497674
oh ki think most of wi and nz players unsold,ham,ham,0.08702671
thats necessarily respectful,ham,ham,0.019783305
want to funk up ur fone with weekly new tone reply tonesu this text wwwringtonescouk the original best,spam,ham,0.4885012
bankofamerica alert please follow httpbitdocgjkand reactivate,smishing,ham,0.112541944
are you wet right now,ham,ham,0.009041993
sure if get an acknowledgement from you that its astoundingly tactless and generally faggy to demand blood oath fo,ham,smishing,0.9424576
lol alright was thinkin that too haha,ham,ham,0.014794801
have lovely night and when you wake up to see this message hope you smile knowing all is as should be have great morning,ham,ham,0.21450764
today iz yellow rose day if love my frndship give me misscall amp send this to ur frndz amp see how many miss calls get if get missed marry ur lover,ham,ham,0.48895854
kick off new season with wks free goals news to ur mobile txt ur club name to eg villa to,spam,smishing,0.7425003
better made up for friday and stuffed myself like pig yesterday now feel bleh but at least its not writhing pain kind of bleh,ham,smishing,0.51898605
tmobile customer you may now claim your free camera phone upgrade pay go sim card for your loyalty call on offer ends thfebtcs apply,smishing,smishing,0.9149427
now get rid of cockroach termite bedbug rats any pest best deals in pestcontrolservices chemicalherbalodorless dialnask,spam,smishing,0.79570585
having lunch alone now so bored,ham,ham,0.0044157007
ok set let noe details later,ham,ham,0.035163026
am in tirupur da once you started from office call me,ham,ham,0.11833838
hello they are going to the village pub at so either come here or there accordingly ok,ham,ham,0.0656537
didnt get anything da,ham,ham,0.0033311998
meanwhile in the shit suite xavier decided to give us ltgt seconds of warning that samantha was coming over and is playing jays guitar to impress her or some shit also dont think doug realizes dont live here anymore,ham,smishing,0.7822362
of cos can lar im not so ba dao ok pm lor never ask where we go ah said would ask on fri but he said will ask today,ham,ham,0.22635882
valentines day special win over in our quiz and take your partner on the trip of lifetime send go to now pmsg rcvd custcare,spam,ham,0.35602352
new mobiles from must go txt nokia to no collect yours todayfrom only wwwtcbiz optout gbpmtmsg,smishing,smishing,0.795677
loan for any purpose homeowners tenants welcome have you been previously refused we can still help call free or text back help,smishing,smishing,0.75751126
dunno da next show aft is toa payoh got,ham,ham,0.053154178
mum not going robinson already,ham,ham,0.0036831466
sleeping nt feeling well,ham,ham,0.041839465
are you plans with your family set in stone,ham,ham,0.033185888
babe lost you will you try rebooting,ham,ham,0.0026017148
wat time finish ur lect today,ham,ham,0.003921609
todays voda numbers ending are selected to receive award if you have match please call quoting claim code standard rates app,smishing,smishing,0.9999876
aight we can pick some up you open before tonight,ham,ham,0.007199566
those were my exact intentions,ham,ham,0.0032732515
min later,ham,ham,0.05390375
hmm yeah if your not too grooved out and im looking forward to my pound special,ham,ham,0.036076058
idea will soon get converted to live,ham,ham,0.008381444
hi darlin did youphone me im athome if youwanna chat,ham,ham,0.047791556
yeah right ill bring my tape measure fri,ham,ham,0.021036066
im nt goin got somethin on unless they meetin dinner lor haha wonder who will go tis time,ham,ham,0.20118326
thx all will be well in few months,ham,ham,0.0026681442
all these nice new shirts and the only thing can wear them to is nudist themed you in mu,ham,ham,0.21696833
mmmmm loved waking to your words this morning miss you too my love hope your day goes well and you are happy wait for us to be together again,ham,ham,0.22531565
is xy in ur car when picking me up,ham,ham,0.016129375
dont look back at the building because you have no coat and dont want you to get more sick just hurry home and wear coat to the gym,ham,ham,0.23844951
you still at the game,ham,ham,0.0026850582
you are being ripped off get your mobile content from wwwclubmobycom call polytruepixringtonesgames six downloads for only,spam,smishing,0.9818989
if sending her home first its ok lor im not ready yet,ham,ham,0.01833437
ya im referin to meis ex wat no ah waitin to treat somebody shld rich liaoso gd den dun have to work frm tmr onwards,ham,smishing,0.8936579
