text,true_label,pred_label,pred_proba
ive been searching for the right words to thank you for this breather promise wont take your help for granted and will fulfil my promise you have been wonderful and blessing at all times,ham,smishing,1.0
this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop msgsp only,spam,smishing,1.0
can help swoop by picking up from wherever ur other birds meeting if want,ham,smishing,1.0
gud mrng dear hav nice day,ham,ham,0.000977688
sorry flaked last night shits seriously goin down with my roommate what you up to tonight,ham,ham,0.014615676
im in office now dawhere are you,ham,ham,0.00027560475
that sucks ill go over so can do my hair youll do it free right,ham,ham,2.6858834e-05
xclusiveclubsaisai morow soiree speciale zouk with nichols from parisfree roses all ladies info,smishing,smishing,0.94541365
local covid study compensation up to qualify herecashstudycom,smishing,ham,4.2656934e-06
great so what attracts you to the brothas,ham,ham,3.1344183e-07
are you the cutest girl in the world or what,ham,ham,0.019846795
can you use foreign stamps for whatever you send them off for,ham,ham,0.0013037676
hope you arnt pissed off but id would really like to see you tomorrow love me xxxxxxxxxxxxxx,ham,ham,0.00031310317
ok anyway no need to change with what you said,ham,ham,0.0014414795
with my sis lor we juz watched italian job,ham,ham,0.000111910296
mah ill pick it up tomorrow,ham,ham,1.4387442e-07
hey darlin can pick up at college if tell me wen where mt love pete xx,ham,ham,0.00031498162
enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,spam,smishing,1.0
no rushing im not working im in school so if we rush we go hungry,ham,ham,0.00083024753
still working now,ham,ham,5.742523e-07
atm blockdear customer due to our system upgrade your atm card has just been deactivated to reactivate call customer care for help now,smishing,smishing,1.0
this phone has the weirdest auto correct,ham,ham,0.19269757
wonder if your phone battery went dead had to tell you love you babe,ham,smishing,0.61007583
what mean almost done done wif sleeping but tot going to take nap yup send her liao so im picking her up at ard smth lor,ham,smishing,1.0
ok but bag again,ham,ham,8.16952e-08
and you will expect you whenever you text hope all goes well tomo,ham,ham,5.732245e-05
so gonna get deus ex,ham,ham,8.91481e-07
short but cute be good person but dont try to prove it good morning,ham,ham,2.6565604e-05
orange customer you may now claim your free camera phone upgrade for your loyalty call now on offer ends thmarch tcs apply optout availa,smishing,smishing,1.0
free entry in wkly comp to win fa cup final tkts st may text fa to to receive entry questionstd txt ratetcs apply overs,spam,smishing,1.0
im done oredi,ham,ham,3.1140445e-07
you said to me before went back to bed that you cant sleep for anything,ham,ham,0.01416807
have secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,smishing,ham,0.04714059
sms ac blind date rodds is from aberdeen united kingdom check him out httpimg sms acwicmbcktzr no blind dates send hide,smishing,smishing,1.0
wait will msg after ltgt min,ham,ham,1.03781185e-05
ffffffffff alright no way can meet up with you sooner,ham,ham,7.2400476e-06
how are you my love are you with your brother time to talk english with him grins say hey muhommad penny says hello from across the sea,ham,smishing,1.0
thats significant but dont worry,ham,ham,1.1205623e-07
is she replying has boye changed his phone number,ham,smishing,0.99152666
how noe shes in da car now later then lar im wearing shorts,ham,ham,0.037092786
near kalainar tv officethenampet,ham,ham,3.5711685e-07
storming msg wen lift phne say hello do knw wt is real meaning of hello its name of girl yes and knw who is dat girl margaret hello she is girlfrnd grahmbell who invnted telphone,ham,smishing,0.8788487
sms services for your inclusive text credits pls goto wwwcomuknet login unsubscribe with stop no extra charge help po box ip we,spam,smishing,1.0
hey what happen de are you alright,ham,ham,1.8258644e-06
you have been specially selected to receive pound award call before the lines close cost ppm tcs apply ag promo,smishing,smishing,1.0
aiyo so poor thing then dun wan eat bathe already,ham,ham,0.015519814
wat time do wan meet me later,ham,ham,9.953443e-07
id have to check but theres only like bowls worth left,ham,smishing,0.9160337
yep the great loxahatchee xmas tree burning of ltgt starts in an hour,ham,ham,0.11744644
sms auction brand new nokia is up auction today auction is free join take part txt nokia to now hgsuitelands rowwjhl,spam,smishing,1.0
not free today haf pick my parents up tonite,ham,ham,0.0016464149
if youre thinking of lifting me one then no,ham,ham,8.2374296e-05
this is wishing you great day moji told me about your offer and as always was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that will keep in touch more sorry,ham,ham,0.0007370144
oh was thkin of goin yogasana at den no nd to go at den can rush to parco nb okie lor call me when ready,ham,smishing,1.0
machan you go to gym tomorrow wil come late goodnight,ham,ham,0.031251922
hey ive booked the lessons on sun liao,ham,ham,0.0003881059
aight lemme know whats up,ham,ham,2.8843274e-07
oh icic lor den meet other day,ham,ham,7.605845e-06
january male sale hot gay chat now cheaper call national rate from pmin cheap to pmin peak to stop texts call pmin,spam,smishing,1.0
dont run away frm walk slowly amp it kills me that dont care enough to stop me,ham,smishing,0.9088113
did you see that film,ham,ham,2.3307753e-07
subscribe to weekly ringtoneget st week freesend subpoly to per weekstop sms,spam,smishing,1.0
whats up bruv hope you had great break do have rewarding semester,ham,ham,5.9760703e-05
excellent wish we were together right now,ham,ham,0.0005891167
just dropped em off omw back now,ham,ham,0.018244231
sorry about that this is my mates phone and didnt write it love kate,ham,ham,0.0018350352
thats shame maybe cld meet for few hrs tomo,ham,ham,0.01209671
dear sirsalam alaikkumpride and pleasure meeting you today at the tea shopwe are pleased to send you our contact number at qatarrakhesh an indianpls save our numberrespectful regards,ham,smishing,1.0
when login dat time dad fetching home now,ham,ham,0.0060553234
friendship poem dear dear not near but can hear dont get fear live with cheer no more tear always my dear gud ni,ham,ham,0.455113
im working technical support voice process,ham,smishing,0.9361783
oh god am happy to see your message after days,ham,smishing,1.0
yeah so basically any time next week you can get away from your mom amp get up before,ham,smishing,0.99998987
mths half price orange line rental latest camera phones free had your phone mths call mobilesdirect free on to update now orstoptxt,spam,smishing,1.0
very strange and are watching the nd one now but im in bed sweet dreams miss,ham,ham,0.0026594629
lol they were mad at first but then they woke up and gave in,ham,ham,1.7611625e-05
jay told me already will do,ham,ham,4.812448e-07
no on the way home so if not for the long dry spell the season would have been over,ham,smishing,0.91666293
sorry da thangamits my mistake,ham,ham,1.4893521e-07
what time you coming down later,ham,ham,9.855304e-07
im home,ham,ham,2.3043505e-07
ok ill do you right later,ham,ham,1.9379334e-07
aldrine rakhesh ex rtm herepls callurgent,ham,ham,3.2293526e-06
theres someone here that has year ltgt toyota camry like mr olayiwolas own mileage is ltgt kits clean but need to know how much will it sell for if can raise the dough for it how soon after landing will it sell holla back,ham,ham,0.0005456564
have you heard about that job im going to that wildlife talk again tonight if wantcome its thatworzels and wizzle or whatever it is,ham,smishing,0.9791231
have your lunch and come quickly and open the door,ham,ham,0.00030422
today is accept dayu accept me as,ham,ham,0.0005447304
have to take exam with march,ham,ham,7.958857e-05
yup song bro no creative neva test quality he said check review online,ham,ham,0.03938112
they will pick up and drop in carso no problem,ham,ham,3.0162813e-05
wan to go there doctor,ham,ham,0.0014083426
left dessert wan me go suntec look,ham,ham,0.007556705
oh is it send me the address,ham,ham,1.2183505e-06
what time wrkin,ham,ham,2.6931775e-07
hi my engagement has been fixd on ltgt th of next month know its really shocking bthmm njan vilikkamt ws al of sudn,ham,ham,0.017683823
ya had just nowonion roast,ham,ham,2.3549519e-05
yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out,ham,ham,0.008251048
reat deals at the mobilestore get rs off on mobile purchases above rs rush offer valid till st feb show mcoupon rpd,spam,smishing,1.0
cthen thk shd enuff still got conclusion contents pg references ill doing da contents pg cover pg,ham,smishing,1.0
eh remember how spell his name yes did he have been naughty until have met him,ham,ham,0.03296691
welcome please reply with your age and gender to begin eg,spam,smishing,1.0
sorry sir will call you tomorrow senthilhsbc,ham,ham,0.016471636
this is all just creepy and crazy to me,ham,ham,0.00049856084
hi finally completed the course,ham,ham,2.5635032e-07
sorry not now,ham,ham,2.8676683e-07
urgent your costa del sol holiday or await collection call now toclaim sae tc pobox stockport skxh costpm maxmins,smishing,smishing,1.0
hey dont forget you are mine for me my possession my property mmm childish smile,ham,ham,0.00025355298
oh kkwhere did you take test,ham,ham,4.4220258e-07
no its truekdo knw dis no ltgt,ham,ham,0.00016835968
im really sorry wont able do this fridayhope can find an alternativehope yr terms going ok,ham,smishing,0.9925362
bognor it is should be splendid at this time of year,ham,ham,6.310787e-05
you have won nokia this is what you get when you win our free auction to take part send nokia to now hgsuitelands rowwjhl,smishing,smishing,1.0
after completed degree there is no use in joining finance,ham,ham,0.00027851036
yeah you should think you can use your gt atm now to register not sure but if theres anyway can help let me know but when you do be sure you are ready,ham,ham,0.0054990607
yeah dont see why not,ham,ham,3.5111117e-07
your opinion about me oversmart selfish naughy lovable silent special immature stylish simple pls reply,ham,smishing,0.99922204
am not working but am up to eyes in philosophy so will text later when bit more free for chat,ham,smishing,0.9984341
can not,ham,ham,2.4040213e-07
sorry ill call later ok bye,ham,ham,0.021766778
good good job like entrepreneurs,ham,ham,2.8244344e-07
know you are serving mean what are you doing now,ham,ham,2.4075041e-05
sorry me going home first daddy come fetch later,ham,ham,0.00024690284
no no will check all rooms befor activitiesthats required,ham,ham,0.0010430213
sorry my battery died can come by but im only getting gram for now wheres your place,ham,smishing,1.0
sorry dont knw,ham,ham,2.8426152e-07
wat time wan today,ham,ham,1.1052747e-07
send his number and give reply tomorrow morning for why you said that to him like that ok,ham,ham,0.11197782
loa homeowners tenants welcome have you been previously refused we can still help call free or text back help,smishing,smishing,1.0
finished my lunch already wake up already,ham,ham,2.3563987e-05
wanna get laid nite want real dogging locations sent direct to ur mobile join the uks largest dogging network txt park to now nyt eca lp msg,spam,smishing,1.0
dhoni have luck to win some big titleso we will win,ham,ham,0.1546133
ok both our days so what are you making for dinner tonite am invited,ham,ham,0.08264614
feel like dick because keep sleeping through your texts and facebook messages sup you in town,ham,smishing,1.0
my mobile numberpls sms ur mail idconvey regards to achanammarakheshqatar,ham,smishing,1.0
full heat pa have applyed oil pa,ham,ham,0.0035534222
you ve won your costa del sol holiday or await collection call now toclaim sae tc pobox stockport skxh costpm maxmins,smishing,smishing,1.0
sounds like you have many talents would you like to go on dinner date next week,ham,smishing,0.9238565
his bday real is in april,ham,ham,4.862484e-06
hello my love how goes that day wish your well and fine babe and hope that you find some job prospects miss you boytoy teasing kiss,ham,ham,0.006240245
me not waking up until in the afternoon sup,ham,ham,2.0884218e-05
fantasy football is back on your tv go to sky gamestar on sky active and play dream team register nowsky opt out to,spam,smishing,1.0
except theres chick with huge boobs,ham,ham,5.625093e-07
youhv completed transaction for aud on pm please follow the link if it is not done by you httpcommbanknetban,smishing,smishing,1.0
you should change your fb to jaykwon thuglyfe falconerf,ham,smishing,1.0
oktake careumma to you too,ham,smishing,0.52857214
ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,ham,ham,0.00048997084
rediscover the deeper meaning of life and the means to attain true peace understand the essence of being true sikh sms join gurubani to,spam,smishing,1.0
there is no sense in my foot and penis,ham,ham,2.1763048e-05
hmmbad newshype park plaza studio takenonly left bedrm,ham,ham,0.29853398
as valued customer am pleased to advise you that following recent review of your mob no you are awarded with bonus prize call,smishing,smishing,1.0
hi you just spoke to maneesha if you were satisfied with the experience reply with yes else no,ham,smishing,1.0
text me when youre on the way,ham,ham,2.4392903e-05
you didnt hear it from me,ham,ham,8.113267e-07
what is important is that you prevent dehydration by giving her enough fluids,ham,ham,0.008377134
double mins double txt price call mobileupd for the very latest offers or calloptoutlf,spam,smishing,1.0
christmas is an occasion that is celebrated as reflection of ur values desires affectionsamp traditions have an ideal christmas,ham,smishing,0.960825
play computer aiyah tok lor,ham,ham,0.008344852
well at this right im gonna have to get up and check todays steam salespee so text me when you want me to come get you,ham,smishing,1.0
think ive fixed it can you send test message,ham,ham,4.0588916e-06
famous quote when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are married,ham,smishing,1.0
all sounds good fingers makes it difficult to type,ham,ham,1.839348e-05
please complete registration process before using any service code tid,spam,smishing,1.0
hui xin is in da lib,ham,ham,1.5749821e-06
do you want new video phone anytime any network mins text for only five pounds per week call now or reply for delivery tomorrow,smishing,smishing,1.0
reminder you have not downloaded the content you have already paid for goto httpdoit mymoby tv to collect your content,smishing,smishing,1.0
dont quite know what to do still cant get hold of anyone cud pick you up bout pm and we can see if theyre in the pub,ham,ham,0.0006932687
good morning im suffering from fever and dysentry will not be able to come to office today,ham,smishing,0.9999924
hi baby im cruisin with my girl friend what up give me call in and hour at home if thats alright or fone me on this fone now love jenny xxx,ham,smishing,1.0
all well,ham,ham,2.2667518e-07
ok will message before leave my house,ham,ham,3.6529604e-05
no nokia tone ur mob every week just txt nokia to get txting and tell ur mates wwwgetzedcouk pobox wwq normptone,spam,smishing,1.0
hmmm thought we said hours slave not you are late how should punish you,ham,ham,0.00012319906
im going out to buy mums present ar,ham,ham,0.0026256444
cant pick the phone right now will call later,ham,smishing,0.9999769
dude we should go sup again,ham,ham,1.7289477e-06
dear am not denying your words please,ham,ham,4.037825e-05
but really quite funny lor wat then shd haf run shorter distance wat,ham,smishing,0.9982679
how much did ur hdd casing cost,ham,ham,1.9904787e-06
send this to ur friends and receive something about ur voice how is my speaking expression childish naughty sentiment rowdy ful of attitude romantic shy attractive funny ltgt irritating ltgt lovable reply me,ham,smishing,1.0
celebrate my bday else,ham,ham,2.0804318e-07
if you at home then am coming within mins,ham,ham,0.00045901525
ok ive sent da latest version of da project,ham,ham,0.0031024816
hahahause your brain dearthats important,ham,smishing,0.8761233
sure am in my relatives home sms me de pls,ham,ham,9.231692e-05
best line said in love will wait till the day can forget or the day realize that cannot forget me gn,ham,ham,0.015926812
no current and food here am alone also,ham,ham,0.00017239674
tell them the drug dealers getting impatient,ham,ham,0.00011575465
will come tomorrow di,ham,ham,4.6262548e-07
im aight wats happening on your side,ham,ham,0.002864349
its ok my arm is feeling weak cuz got shot so we can go another time,ham,ham,4.771358e-05
hey iouri gave me your number im wylie ryans friend,ham,smishing,0.9988142
have you ever had one foot before,ham,ham,4.381564e-06
leave it de start prepare for next,ham,ham,4.0437437e-05
dear paytm customer your paytm kyc has expired contact customer care no immediately your account will block within hr thank you paytm team,smishing,smishing,1.0
am late will be there by,ham,ham,2.2128186e-06
hmm shall bring bottle of wine to keep us amused just joking ill still bring bottle red or white see you tomorrow,ham,ham,0.021600755
your right ill make the appointment right now,ham,smishing,0.8585827
todays voda numbers ending are selected to receive award if you hava match please call quoting claim code standard rates app,smishing,smishing,1.0
urgent you have won week free membership in our prize jackpot txt the word claim to no tc wwwdbuknet lccltd pobox ldnwarw,smishing,smishing,1.0
yes its all innocent fun,ham,ham,4.1083592e-07
hello darling how are you today would love to have chat why dont you tell me what you look like and what you are in to sexy,spam,ham,0.0007856926
am joining today formallypls keep prayingwill talk later,ham,smishing,1.0
think could stop by in like an hour or so my roommates looking to stock up for trip,ham,smishing,1.0
call me when finish then come pick,ham,ham,0.00048028285
me dont know again oh,ham,ham,1.6069158e-07
did find out what time the bus is at coz need to sort some stuff out,ham,ham,0.033756983
its reassuring in this crazy world,ham,ham,0.003361896
boy was late home his father power of frndship,ham,ham,1.5019392e-05
urgent this is our nd attempt to contact your prize from yesterday is still awaiting collection to claim call now,smishing,smishing,1.0
urgent we are trying to contact you last weekends draw shows have won prize guaranteed call claim code valid hrs pm,smishing,smishing,1.0
then get some cash together and ill text jason,ham,ham,6.678158e-05
its to get in is that ok,ham,ham,3.1206553e-05
bmo have noticed unusual activites on your online account you are required to verify your account detailswwwbmotk,smishing,smishing,1.0
ok then ill let him noe later ask him call tmr,ham,ham,0.00021033685
good morning plz call me sir,ham,ham,0.033575065
you have won cash or prize to claim call,smishing,smishing,1.0
no nothis is kallis home groundamla home town is durban,ham,ham,0.0027648218
aiyo cos sms then neva reply so wait to reply lar tot havent finish ur lab wat,ham,smishing,1.0
dont search love let love find thats why its called falling in love,ham,ham,9.485762e-06
thats one of the issues but california is okay no snow so its manageable,ham,ham,0.0002619657
nothing much chillin at home any super bowl plan,ham,ham,0.0020658043
free video camera phones with half price line rental for mths and cross ntwk mins txts call mobileupd,spam,smishing,1.0
hey happy birthday,ham,ham,5.7676385e-07
please call our customer service representative on between ampm as you have wn guaranteed cash prize of rs flpkart team,smishing,smishing,1.0
can get phone now wanna chat set up meet call me now on can cum here moro luv jane xx callsminmoremobsemspoboxpowa,spam,smishing,1.0
sounds gd haha can wah yan jiu so fast liao,ham,ham,8.3022205e-05
am on the way to office,ham,ham,0.00034920315
am taking half day leave bec am not well,ham,ham,0.00014974042
wait do you know if wesleys in town bet she does hella drugs,ham,ham,0.0036327564
yeah probably still gotta check out with leo,ham,ham,3.5761816e-05
get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to,spam,smishing,1.0
horrible gal knew dat was going out wif him yest still come ask me,ham,ham,4.6689445e-05
wants to know where you are,ham,ham,1.7467809e-07
someone has contacted our dating service and entered your phone becausethey fancy you to find out who it is call from landline pobox wrg,smishing,smishing,1.0
what mean is do they come chase you out when its over or is it stated you can watch as many movies as you want,ham,ham,0.01858662
sure theyll understand that wine good idea just had slurp,ham,ham,9.148178e-05
honey can you pls find out how much they sell predicte in nigeria and how many times can it be used its very important to have reply before monday,ham,smishing,1.0
convey my regards to himall the best,ham,ham,0.00028787792
yup he msg me is tat yijue then tot its my group mate cos we meeting today mah im askin if leaving earlier or wat mah cos mayb haf to walk far,ham,smishing,1.0
turns out my friends are staying for the whole show and wont be back til some time so feel free to go ahead and smoke that worth worth,ham,smishing,0.9999331
when people see my msgs they think iam addicted to msging they are wrong bcoz they dont know that iam addicted to my sweet friends,ham,ham,0.0043996326
nt yet chikkusimple habbahw abt,ham,ham,6.0900976e-07
that was random saw my old roomate on campus he graduated,ham,ham,0.027262425
good evening sir hope you are having nice day wanted to bring it to your notice that have been late in paying rent for the past few months and have had to pay ltgt charge felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why didnt speak up however am in recession and wont be able to pay the charge this month hence my askin well ahead of months end can you please help thank you for everything,ham,smishing,1.0
nothing just getting msgs by dis name wit different nos,ham,smishing,1.0
so the sun is anti sleep medicine,ham,ham,0.0024221004
hurry home soup is done,ham,ham,6.5780733e-07
life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,ham,ham,0.001677927
free any day but finish at on mon thurs,ham,ham,0.018869722
ok im waliking ard now do wan me buy anything go ur house,ham,ham,0.37510815
hicts employee how are you,ham,ham,0.02272087
yesim in office da,ham,ham,1.8420323e-07
please stay at home to encourage the notion of staying at home all taxpaying citizens are entitled to or more emergency refund smsgiofcvbd,smishing,smishing,1.0
just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something,ham,smishing,1.0
how its little difficult but its simple way to enter this place,ham,ham,0.16778979
cant feel nauseous im so pissed didnt eat any sweets all week cause today was planning to pig out was dieting all week and now im not hungry,ham,ham,0.099141255
you are winner you have been specially selected to receive cash or award speak to live operator to claim call ampm cost,smishing,smishing,1.0
how are have missed havent been up much bit bored with the holiday want go bak college sad isnt itxx,ham,smishing,1.0
as one of our registered subscribers can enter the draw gb gift voucher by replying with enter to unsubscribe text stop,spam,smishing,1.0
sorry you never hear unless you book it one was kinda jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,ham,ham,0.27736798
think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people,ham,ham,0.3851311
no probs hon how doinat the mo,ham,ham,4.9766827e-06
frnd not juz wordnot merely relationshipits silent promise which says will be with you wherevr whenevr forevr gudnyt dear,ham,ham,3.1548483e-05
at home watching tv lor,ham,ham,0.00036837783
it could work well reach consensus at the next meeting,ham,ham,6.9485985e-05
no plm will come da on the way,ham,ham,5.500329e-05
well done and luv ya all,ham,ham,0.0001525084
urgent this is the nd attempt to contact uu have won call tcsbcmwcnxxcallcostppmmobilesvary max,smishing,smishing,1.0
which is weird because know had it at one point,ham,ham,2.65531e-06
good afternoon my love how goes your day what are you up to woke early and am online waiting for you hmmm italian boy is online see grins,ham,smishing,0.95772797
aiyah ok wat as long as got improve can already wat,ham,ham,0.00022696501
you have won guaranteed award or even cashto claim ur award call free on stop getstop on php rg jx,smishing,smishing,1.0
cos want it to be your thing,ham,ham,1.8398901e-05
shes fine have had difficulties with her phone it works with mine can you pls send her another friend request,ham,smishing,0.99649554
thinkin about someone is all good no drugs for that,ham,ham,0.0012103186
my parents my kidz my friends my colleagues all screaming surprise,ham,ham,1.4628259e-05
wot wanna do then missy,ham,ham,2.3213121e-07
had your mobile mths update to the latest cameravideo phones for free keep ur same number get extra free minstexts text yes for call,spam,smishing,1.0
tell rob to mack his gf in the theater,ham,smishing,0.99999845
watching cartoon listening music amp at eve had to go temple amp church what about,ham,ham,0.03710905
do not late love mum,ham,ham,3.0522122e-07
played smash bros ltgt religiously,ham,ham,1.0290628e-07
englishvocabulary ululate to mourn loudly and shrilly ad unlimited free calls to any mobile try out today httpbitlyunlmtdfreecall share wid frnd,smishing,smishing,1.0
yar tot knew dis would happen long ago already,ham,ham,4.6312733e-05
where you what happen,ham,ham,6.2578415e-08
couldnt say no as he is dying man and feel sad for him so will go and just wanted you to know would probably be gone late into your night,ham,smishing,0.99999917
hi babe its jordan how im home from abroad and lonely text me back if wanna chat xxsp visionsmscom text stop to stopcost,spam,smishing,1.0
dai what this da can send my resume to this id,ham,ham,3.186907e-05
know but you need to get hotel now just got my invitation but had to apologise cali is to sweet for me to come to some english blokes weddin,ham,smishing,1.0
dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukreward tscs apply,smishing,smishing,1.0
you in your room need few,ham,ham,0.006734567
love you sushmalove lot,ham,ham,9.149114e-08
hes in lag thats just the sad part but we keep in touch thanks to skype,ham,ham,0.0008555455
that seems unnecessarily hostile,ham,ham,0.0020158966
im ok will do my part tomorrow,ham,ham,7.2839504e-07
so your telling me coulda been your real valentine and wasnt never pick me for nothing,ham,smishing,0.78586996
do you know when dad will be back,ham,ham,1.3449779e-06
okie thanx,ham,ham,0.0007937193
where are you you said you would be here when woke,ham,ham,4.26947e-06
dont think he has spatula hands,ham,ham,0.00011826975
no it will reach by only she telling she will be there dont know,ham,ham,0.00048837706
ummmawill call after check inour life will begin from qatar so pls pray very hard,ham,smishing,1.0
so what do you guys do,ham,ham,2.6003016e-07
then she buying today no need to meh,ham,ham,0.0001452264
gud mrng dear hav nice daydo wellstay blessed,ham,ham,0.017067693
urgent you have won week free membership in our prize jackpot txt the word claim to no tc wwwdbuknet,smishing,smishing,1.0
cool do you like swimming have pool and jacuzzi at my house,ham,ham,1.3925166e-05
want new video phone anytime any network mins half price line rental free text for months reply or call for free delivery,spam,smishing,1.0
still havent got urself jacket ah,ham,ham,0.0001091663
is xy going lunch,ham,ham,0.00047609294
sorry dude dont know how forgot even after dan reminded me sorry hope you guys had fun,ham,ham,0.001320455
thk shd be ok he said plus minus did leave line in between paragraphs,ham,ham,0.0022952317
in fact when do you leave think addie goes back to school tues or wed,ham,ham,0.067729615
it certainly puts things into perspective when something like this happens,ham,ham,8.103614e-06
im cool ta luv but vtired cause have been doin loads of planning all wk we have got our social services inspection at the nursery take care spk sn,ham,smishing,1.0
sometimes heart remembrs someone very much forgets someone soon bcoz heart will not like everyone but liked ones will be remembered everytime bslvyl,ham,smishing,0.9999602
yeah should be able to ill text you when im ready to meet up,ham,ham,0.1423132
ok thanx gd nite too,ham,ham,0.00044932743
was playng doors game and gt racing on phone lol,ham,smishing,0.9999809
cashbincouk get lots of cash this weekend wwwcashbincouk dear welcome to the weekend we have got our biggest and best ever cash give away these,spam,smishing,1.0
should send you naughty pix,ham,ham,3.382414e-07
think might have to give it miss am teaching til twelve then have lecture at two damn this working thing,ham,smishing,1.0
now project pa after that only can come,ham,ham,0.07310628
st wk free gr tones str each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp,spam,smishing,1.0
haha okay today weekend leh,ham,ham,5.836421e-06
ill let you know when it kicks in,ham,ham,8.8845263e-07
sthis will increase the chance of winning,ham,ham,0.032493263
dear paytmcustomer your paytm kyc has been suspended paytm office ph your paytm ac will block within hr thank you,smishing,smishing,1.0
gal boy walking in park galcan hold ur hand boyy do think would run away galno jst wana how it feels walking in heaven with an princegn,ham,smishing,1.0
sorry ill call later in meeting any thing related to trade please call arul ltgt,ham,smishing,1.0
yo guess what just dropped,ham,ham,3.0218214e-07
urgent this is the nd attempt to contact uu have won call tcsbcmwcnxx callcost ppm mobilesvary max,smishing,smishing,1.0
nonenowhere ikno doesdiscountshitinnit,ham,ham,6.1216343e-07
thats cool am gentleman and will treat you with dignity and respect,ham,ham,4.038048e-05
did got that persons storyall well,ham,ham,7.0600418e-06
yes obviously but you are the eggspert and the potato head speak soon,ham,ham,1.854218e-05
last chance claim ur worth of discount vouchers today text shop to now,smishing,smishing,1.0
at the funeral home with audrey and dad,ham,ham,4.1674552e-06
was nice day and impressively was sensible went home early and now feel fine or am just boring whens yours cant remember,ham,smishing,1.0
can you please send me my auntys number,ham,ham,0.00045526514
dont know same thing thats wrong everyso often he panicks starts goin on bout not bein good enough,ham,ham,0.0010032625
am in escape theatre now going to watch kavalan in few minutes,ham,smishing,1.0
oh ki think most of wi and nz players unsold,ham,ham,0.00054573914
thats necessarily respectful,ham,ham,7.720538e-06
want to funk up ur fone with weekly new tone reply tonesu this text wwwringtonescouk the original best,spam,smishing,1.0
bankofamerica alert please follow httpbitdocgjkand reactivate,smishing,ham,0.0012665837
are you wet right now,ham,ham,1.3975055e-05
sure if get an acknowledgement from you that its astoundingly tactless and generally faggy to demand blood oath fo,ham,smishing,1.0
lol alright was thinkin that too haha,ham,ham,1.9645106e-06
have lovely night and when you wake up to see this message hope you smile knowing all is as should be have great morning,ham,ham,0.17261499
today iz yellow rose day if love my frndship give me misscall amp send this to ur frndz amp see how many miss calls get if get missed marry ur lover,ham,smishing,1.0
kick off new season with wks free goals news to ur mobile txt ur club name to eg villa to,spam,smishing,1.0
better made up for friday and stuffed myself like pig yesterday now feel bleh but at least its not writhing pain kind of bleh,ham,ham,0.0038772358
tmobile customer you may now claim your free camera phone upgrade pay go sim card for your loyalty call on offer ends thfebtcs apply,smishing,smishing,1.0
now get rid of cockroach termite bedbug rats any pest best deals in pestcontrolservices chemicalherbalodorless dialnask,spam,smishing,0.9292653
having lunch alone now so bored,ham,ham,6.1206396e-05
ok set let noe details later,ham,ham,0.0007180096
am in tirupur da once you started from office call me,ham,smishing,0.9919286
hello they are going to the village pub at so either come here or there accordingly ok,ham,smishing,1.0
didnt get anything da,ham,ham,1.3073156e-07
meanwhile in the shit suite xavier decided to give us ltgt seconds of warning that samantha was coming over and is playing jays guitar to impress her or some shit also dont think doug realizes dont live here anymore,ham,ham,0.04571154
of cos can lar im not so ba dao ok pm lor never ask where we go ah said would ask on fri but he said will ask today,ham,ham,0.0007020577
valentines day special win over in our quiz and take your partner on the trip of lifetime send go to now pmsg rcvd custcare,spam,smishing,1.0
new mobiles from must go txt nokia to no collect yours todayfrom only wwwtcbiz optout gbpmtmsg,smishing,smishing,1.0
loan for any purpose homeowners tenants welcome have you been previously refused we can still help call free or text back help,smishing,smishing,1.0
dunno da next show aft is toa payoh got,ham,ham,0.014410137
mum not going robinson already,ham,ham,6.567135e-07
sleeping nt feeling well,ham,ham,0.00037357296
are you plans with your family set in stone,ham,ham,0.00082153885
babe lost you will you try rebooting,ham,ham,3.975315e-07
wat time finish ur lect today,ham,ham,2.055262e-06
todays voda numbers ending are selected to receive award if you have match please call quoting claim code standard rates app,smishing,smishing,1.0
aight we can pick some up you open before tonight,ham,ham,1.9834708e-05
those were my exact intentions,ham,ham,1.9850484e-07
min later,ham,ham,0.00051203114
hmm yeah if your not too grooved out and im looking forward to my pound special,ham,smishing,0.5009649
idea will soon get converted to live,ham,ham,0.04230457
hi darlin did youphone me im athome if youwanna chat,ham,ham,0.000114063965
yeah right ill bring my tape measure fri,ham,ham,0.00037764743
